gene_name	num_isoforms	biotype	source
ENSG00000279841	1	TEC	ensembl
ENSG00000295517	1	lncRNA	ensembl
PLCG2	42	protein_coding	ensembl
ENSG00000303013	1	lncRNA	ensembl
RN7SKP176	1	misc_RNA	ensembl
ENSG00000276519	1	lncRNA	ensembl
SDR42E1	3	protein_coding	ensembl
HSD17B2	6	protein_coding	ensembl
HSD17B2-AS1	5	lncRNA	ensembl
MTCYBP28	1	processed_pseudogene	ensembl
MPHOSPH6	8	protein_coding	ensembl
MPHOSPH6-DT	5	lncRNA	ensembl
RN7SKP190	1	misc_RNA	ensembl
ENSG00000307970	1	lncRNA	ensembl
ENSG00000259873	1	processed_pseudogene	ensembl
ENSG00000261285	4	lncRNA	ensembl
ENSG00000307474	1	lncRNA	ensembl
ENSG00000307496	1	lncRNA	ensembl
ENSG00000303284	1	lncRNA	ensembl
CDH13	14	protein_coding	ensembl
MIR8058	1	miRNA	ensembl
ENSG00000280044	1	TEC	ensembl
ENSG00000297184	1	lncRNA	ensembl
ENSG00000260862	1	lncRNA	ensembl
ENSG00000286528	1	lncRNA	ensembl
RN7SL134P	1	misc_RNA	ensembl
ENSG00000260832	2	lncRNA	ensembl
CDH13-AS1	5	lncRNA	ensembl
MIR3182	1	miRNA	ensembl
ENSG00000261103	4	lncRNA	ensembl
CEDORA	11	lncRNA	ensembl
HSBP1	10	protein_coding	ensembl
ENSG00000259914	1	lncRNA	ensembl
CDH13-AS2	10	lncRNA	ensembl
ENSG00000288849	2	lncRNA	ensembl
ENSG00000304267	2	lncRNA	ensembl
MLYCD	5	protein_coding	ensembl
ENSG00000260932	5	lncRNA	ensembl
OSGIN1	8	protein_coding	ensembl
NECAB2	6	protein_coding	ensembl
SLC38A8	4	protein_coding	ensembl
RNA5SP432	1	rRNA_pseudogene	ensembl
ENSG00000285792	1	lncRNA	ensembl
MBTPS1	17	protein_coding	ensembl
ENSG00000274677	1	lncRNA	ensembl
MBTPS1-DT	1	lncRNA	ensembl
ENSG00000260410	1	processed_pseudogene	ensembl
HSDL1	8	protein_coding	ensembl
DNAAF1	10	protein_coding	ensembl
TAF1C	23	protein_coding	ensembl
ADAD2	9	protein_coding	ensembl
ENSG00000250685	4	lncRNA	ensembl
KCNG4	2	protein_coding	ensembl
ENSG00000260858	1	lncRNA	ensembl
RNA5SP433	1	rRNA_pseudogene	ensembl
ENSG00000306763	2	lncRNA	ensembl
WFDC1	5	protein_coding	ensembl
ENSG00000260530	1	lncRNA	ensembl
ENSG00000260504	1	lncRNA	ensembl
ATP2C2	15	protein_coding	ensembl
ENSG00000301479	2	lncRNA	ensembl
ENSG00000305404	1	lncRNA	ensembl
ATP2C2-AS1	1	lncRNA	ensembl
MEAK7	9	protein_coding	ensembl
ENSG00000261243	1	lncRNA	ensembl
ENSG00000294155	1	lncRNA	ensembl
COTL1	6	protein_coding	ensembl
ENSG00000261471	2	lncRNA	ensembl
ENSG00000297285	6	lncRNA	ensembl
KLHL36	7	protein_coding	ensembl
USP10	19	protein_coding	ensembl
ENSG00000295471	1	lncRNA	ensembl
ENSG00000295451	3	lncRNA	ensembl
ENSG00000285848	1	lncRNA	ensembl
CRISPLD2	11	protein_coding	ensembl
ENSG00000260859	1	lncRNA	ensembl
ENSG00000279622	5	lncRNA	ensembl
LINC02176	3	lncRNA	ensembl
ZDHHC7	8	protein_coding	ensembl
ENSG00000289551	5	lncRNA	ensembl
KIAA0513	6	protein_coding	ensembl
ENSG00000299215	1	lncRNA	ensembl
ENSG00000299192	1	lncRNA	ensembl
CIBAR2	2	protein_coding	ensembl
LINC02139	7	lncRNA	ensembl
ENSG00000275088	1	lncRNA	ensembl
ENSG00000300780	2	lncRNA	ensembl
ENSG00000300823	2	lncRNA	ensembl
GSE1	16	protein_coding	ensembl
ENSG00000287787	1	lncRNA	ensembl
COX6CP16	1	processed_pseudogene	ensembl
LINC00311	1	lncRNA	ensembl
MIR5093	1	miRNA	ensembl
ENSG00000287946	1	lncRNA	ensembl
ENSG00000300701	1	lncRNA	ensembl
ENSG00000300263	1	lncRNA	ensembl
ENSG00000278716	1	lncRNA	ensembl
ENSG00000293717	1	lncRNA	ensembl
ENSG00000270124	3	lncRNA	ensembl
ENSG00000260417	1	lncRNA	ensembl
RN7SL381P	1	misc_RNA	ensembl
GINS2	3	protein_coding	ensembl
C16orf74	7	protein_coding	ensembl
ENSG00000275393	1	lncRNA	ensembl
ENSG00000287125	1	lncRNA	ensembl
MIR1910	1	miRNA	ensembl
ENSG00000269898	1	lncRNA	ensembl
ENSG00000298509	2	lncRNA	ensembl
ENSG00000310178	1	lncRNA	ensembl
EMC8	6	protein_coding	ensembl
RNU1-103P	1	snRNA	ensembl
ENSG00000303592	1	lncRNA	ensembl
ENSG00000270184	1	lncRNA	ensembl
ENSG00000270159	4	lncRNA	ensembl
COX4I1	18	protein_coding	ensembl
ENSG00000270698	1	processed_pseudogene	ensembl
RPL10AP12	1	processed_pseudogene	ensembl
ENSG00000308188	1	lncRNA	ensembl
ENSG00000286510	1	lncRNA	ensembl
ENSG00000289932	5	lncRNA	ensembl
IRF8	18	protein_coding	ensembl
MIR6774	1	miRNA	ensembl
ENSG00000285163	3	lncRNA	ensembl
ENSG00000309768	1	lncRNA	ensembl
LINC02132	1	lncRNA	ensembl
ENSG00000294410	11	lncRNA	ensembl
ENSG00000285040	4	lncRNA	ensembl
ENSG00000269667	1	lncRNA	ensembl
ENSG00000285012	4	lncRNA	ensembl
ENSG00000302584	2	lncRNA	ensembl
ENSG00000309065	5	lncRNA	ensembl
ENSG00000279604	1	TEC	ensembl
ENSG00000299948	5	lncRNA	ensembl
ENSG00000305162	2	lncRNA	ensembl
ENSG00000295101	1	lncRNA	ensembl
ENSG00000261177	2	lncRNA	ensembl
LINC01082	12	lncRNA	ensembl
ENSG00000268078	2	lncRNA	ensembl
ENSG00000268505	3	lncRNA	ensembl
LINC01081	9	lncRNA	ensembl
ENSG00000304885	2	lncRNA	ensembl
LINC02135	1	lncRNA	ensembl
ENSG00000304905	1	lncRNA	ensembl
LINC00917	24	lncRNA	ensembl
ENSG00000269826	3	lncRNA	ensembl
ENSG00000305823	1	lncRNA	ensembl
ENSG00000268473	1	processed_pseudogene	ensembl
FENDRR	17	lncRNA	ensembl
FOXF1	1	protein_coding	ensembl
ENSG00000270020	1	lncRNA	ensembl
RPL7AP63	1	processed_pseudogene	ensembl
MTHFSD	20	protein_coding	ensembl
ENSG00000303617	1	lncRNA	ensembl
FLJ30679	1	TEC	ensembl
FOXC2-AS1	11	lncRNA	ensembl
FOXC2	1	protein_coding	ensembl
ENSG00000261161	11	lncRNA	ensembl
FOXL1	2	protein_coding	ensembl
ENSG00000279142	1	TEC	ensembl
ENSG00000260387	1	lncRNA	ensembl
ENSG00000274478	1	lncRNA	ensembl
LINC02188	15	lncRNA	ensembl
LINC02189	11	lncRNA	ensembl
ENSG00000304496	5	lncRNA	ensembl
ENSG00000287010	1	lncRNA	ensembl
ENSG00000289423	10	lncRNA	ensembl
ENSG00000308862	1	lncRNA	ensembl
ENSG00000287161	4	lncRNA	ensembl
ENSG00000260795	1	processed_pseudogene	ensembl
LINC02181	4	lncRNA	ensembl
ENSG00000289336	8	lncRNA	ensembl
ENSG00000261363	2	lncRNA	ensembl
C16orf95	7	protein_coding	ensembl
ENSG00000285527	1	lncRNA	ensembl
ENSG00000261095	1	lncRNA	ensembl
ENSG00000261651	1	lncRNA	ensembl
ENSG00000261697	12	lncRNA	ensembl
ENSG00000243705	1	processed_pseudogene	ensembl
ENSG00000280419	1	TEC	ensembl
ENSG00000131152	1	protein_coding	ensembl
C16orf95-DT	5	lncRNA	ensembl
ENSG00000270082	1	lncRNA	ensembl
FBXO31	8	protein_coding	ensembl
ENSG00000269901	1	lncRNA	ensembl
MAP1LC3B	6	protein_coding	ensembl
ENSG00000261592	1	lncRNA	ensembl
ZCCHC14	5	protein_coding	ensembl
ENSG00000276393	1	unprocessed_pseudogene	ensembl
ENSG00000276337	1	lncRNA	ensembl
ZCCHC14-DT	6	lncRNA	ensembl
ENSG00000294874	3	lncRNA	ensembl
ENSG00000303998	1	lncRNA	ensembl
ENSG00000300480	1	lncRNA	ensembl
ENSG00000300469	1	lncRNA	ensembl
ENSG00000260750	1	lncRNA	ensembl
ENSG00000269935	2	lncRNA	ensembl
JPH3	4	protein_coding	ensembl
ENSG00000277504	1	lncRNA	ensembl
ENSG00000226180	1	lncRNA	ensembl
KLHDC4	27	protein_coding	ensembl
ENSG00000260671	1	lncRNA	ensembl
ENSG00000302808	3	lncRNA	ensembl
ENSG00000260498	13	lncRNA	ensembl
ENSG00000260177	4	lncRNA	ensembl
ENSG00000308238	1	lncRNA	ensembl
ENSG00000308222	4	lncRNA	ensembl
ENSG00000308255	1	lncRNA	ensembl
ENSG00000260466	2	lncRNA	ensembl
SLC7A5	4	protein_coding	ensembl
MIR6775	1	miRNA	ensembl
ENSG00000300742	1	lncRNA	ensembl
ENSG00000305326	2	lncRNA	ensembl
CA5A	6	protein_coding	ensembl
ENSG00000270385	1	processed_pseudogene	ensembl
ENSG00000306821	1	lncRNA	ensembl
ENSG00000260443	1	processed_pseudogene	ensembl
BANP	29	protein_coding	ensembl
ENSG00000300232	1	lncRNA	ensembl
ENSG00000300189	1	lncRNA	ensembl
ENSG00000205037	9	lncRNA	ensembl
ENSG00000260166	6	lncRNA	ensembl
LINC02182	36	lncRNA	ensembl
ENSG00000261327	9	lncRNA	ensembl
ENSG00000260162	1	lncRNA	ensembl
ENSG00000261816	7	lncRNA	ensembl
ENSG00000300128	2	lncRNA	ensembl
ENSG00000300040	10	lncRNA	ensembl
ENSG00000300207	1	lncRNA	ensembl
ENSG00000300166	1	lncRNA	ensembl
ENSG00000300066	1	lncRNA	ensembl
ENSG00000296988	1	lncRNA	ensembl
ENSG00000307926	6	lncRNA	ensembl
ZNF469	2	protein_coding	ensembl
ZFPM1	5	protein_coding	ensembl
MIR5189	1	miRNA	ensembl
ENSG00000309068	3	lncRNA	ensembl
ZFPM1-AS1	1	lncRNA	ensembl
ENSG00000295015	1	lncRNA	ensembl
ENSG00000295033	1	lncRNA	ensembl
ENSG00000289151	8	lncRNA	ensembl
ENSG00000302696	2	lncRNA	ensembl
ZC3H18	12	protein_coding	ensembl
IL17C	2	protein_coding	ensembl
CYBA	17	protein_coding	ensembl
MVD	17	protein_coding	ensembl
SNAI3-AS1	38	lncRNA	ensembl
SNAI3	1	protein_coding	ensembl
RNF166	11	protein_coding	ensembl
ENSG00000259813	1	lncRNA	ensembl
CTU2	10	protein_coding	ensembl
ENSG00000278341	1	lncRNA	ensembl
PIEZO1	15	protein_coding	ensembl
MIR4722	1	miRNA	ensembl
ENSG00000260121	1	lncRNA	ensembl
HSALR1	2	lncRNA	ensembl
ENSG00000260617	1	lncRNA	ensembl
PIEZO1-AS1	2	lncRNA	ensembl
ENSG00000304493	1	lncRNA	ensembl
CDT1	3	protein_coding	ensembl
APRT	11	protein_coding	ensembl
GALNS	13	protein_coding	ensembl
TRAPPC2L	16	protein_coding	ensembl
PABPN1L	3	protein_coding	ensembl
ENSG00000303552	6	lncRNA	ensembl
CBFA2T3	11	protein_coding	ensembl
ENSG00000259881	4	lncRNA	ensembl
ENSG00000298774	2	lncRNA	ensembl
ENSG00000261226	2	lncRNA	ensembl
ENSG00000205018	1	lncRNA	ensembl
ENSG00000259989	5	lncRNA	ensembl
ENSG00000300644	1	lncRNA	ensembl
ENSG00000302266	1	lncRNA	ensembl
ENSG00000256982	3	lncRNA	ensembl
ACSF3	19	protein_coding	ensembl
ENSG00000261546	1	lncRNA	ensembl
ENSG00000308834	2	lncRNA	ensembl
LINC00304	3	lncRNA	ensembl
LINC02138	7	lncRNA	ensembl
CDH15	3	protein_coding	ensembl
SLC22A31	7	protein_coding	ensembl
ENSG00000295671	1	lncRNA	ensembl
ZNF778-DT	1	lncRNA	ensembl
ZNF778	7	protein_coding	ensembl
ENSG00000260659	1	lncRNA	ensembl
ENSG00000308918	2	lncRNA	ensembl
ENSG00000308429	1	lncRNA	ensembl
ENSG00000295624	8	lncRNA	ensembl
ANKRD11	41	protein_coding	ensembl
ENSG00000268218	1	lncRNA	ensembl
ENSG00000260279	3	lncRNA	ensembl
ENSG00000288715	2	protein_coding	ensembl
ENSG00000261253	2	lncRNA	ensembl
ENSG00000261692	1	lncRNA	ensembl
ENSG00000287351	1	lncRNA	ensembl
RNU6-430P	1	snRNA	ensembl
CMPK1P2	1	processed_pseudogene	ensembl
SPG7	96	protein_coding	ensembl
ENSG00000261118	6	lncRNA	ensembl
RPL13	15	protein_coding	ensembl
SNORD68	1	snoRNA	ensembl
ENSG00000304919	1	lncRNA	ensembl
CPNE7	9	protein_coding	ensembl
ENSG00000300127	6	lncRNA	ensembl
ENSG00000300148	2	lncRNA	ensembl
DPEP1	10	protein_coding	ensembl
CHMP1A	26	protein_coding	ensembl
SPATA33	10	protein_coding	ensembl
ENSG00000275734	1	lncRNA	ensembl
CDK10	22	protein_coding	ensembl
LINC02166	7	lncRNA	ensembl
SPATA2L	3	protein_coding	ensembl
VPS9D1	7	protein_coding	ensembl
VPS9D1-AS1	2	lncRNA	ensembl
ZNF276	12	protein_coding	ensembl
FANCA	45	protein_coding	ensembl
SPIRE2	10	protein_coding	ensembl
TCF25	26	protein_coding	ensembl
ENSG00000267048	1	lncRNA	ensembl
MC1R	4	protein_coding	ensembl
ENSG00000198211	1	protein_coding	ensembl
ENSG00000259006	1	lncRNA	ensembl
TUBB3	16	protein_coding	ensembl
DEF8	29	protein_coding	ensembl
CENPBD1P	3	transcribed_unitary_pseudogene	ensembl
AFG3L1P	31	transcribed_unitary_pseudogene	ensembl
DBNDD1	7	protein_coding	ensembl
GAS8	20	protein_coding	ensembl
GAS8-AS1	2	lncRNA	ensembl
URAHP	8	transcribed_unprocessed_pseudogene	ensembl
PRDM7	5	protein_coding	ensembl
ENSG00000290739	8	lncRNA	ensembl
TUBB8P7	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000261172	8	lncRNA	ensembl
FAM157C	63	lncRNA	ensembl
ENSG00000308408	1	lncRNA	ensembl
ENSG00000260507	1	lncRNA	ensembl
RNU6-355P	1	snRNA	ensembl
CICP25	1	unprocessed_pseudogene	ensembl
ENSG00000308383	3	lncRNA	ensembl
LINC02887	1	lncRNA	ensembl
ENSG00000280136	6	lncRNA	ensembl
ENSG00000304297	2	lncRNA	ensembl
ENSG00000294513	2	lncRNA	ensembl
SCGB1C2	1	protein_coding	ensembl
DOC2B	4	protein_coding	ensembl
LINC02091	9	lncRNA	ensembl
RPH3AL	22	protein_coding	ensembl
ENSG00000303271	1	lncRNA	ensembl
ENSG00000262920	4	lncRNA	ensembl
RPH3AL-AS1	10	lncRNA	ensembl
RPH3AL-AS2	5	lncRNA	ensembl
ENSG00000241525	3	lncRNA	ensembl
LIAT1	5	protein_coding	ensembl
RFLNB	1	protein_coding	ensembl
ENSG00000297664	1	lncRNA	ensembl
ENSG00000263015	6	lncRNA	ensembl
VPS53	72	protein_coding	ensembl
ENSG00000263300	1	lncRNA	ensembl
ENSG00000262905	1	lncRNA	ensembl
ENSG00000306241	1	lncRNA	ensembl
ENSG00000310463	1	lncRNA	ensembl
ENSG00000262708	1	processed_pseudogene	ensembl
RPS4XP17	1	processed_pseudogene	ensembl
TLCD3A	7	protein_coding	ensembl
GEMIN4	7	protein_coding	ensembl
DBIL5P	11	transcribed_unitary_pseudogene	ensembl
ENSG00000293903	2	lncRNA	ensembl
GLOD4	18	protein_coding	ensembl
ENSG00000262228	1	lncRNA	ensembl
MRM3	4	protein_coding	ensembl
ENSG00000262434	1	lncRNA	ensembl
ENSG00000277491	1	lncRNA	ensembl
NXN	12	protein_coding	ensembl
ENSG00000262133	1	lncRNA	ensembl
ENSG00000262003	2	lncRNA	ensembl
ENSG00000263017	1	processed_pseudogene	ensembl
TIMM22	1	protein_coding	ensembl
ABR	36	protein_coding	ensembl
MIR3183	1	miRNA	ensembl
ENSG00000275997	1	processed_pseudogene	ensembl
ABR-AS1	2	lncRNA	ensembl
ENSG00000262213	3	lncRNA	ensembl
ENSG00000300095	3	lncRNA	ensembl
BHLHA9	1	protein_coding	ensembl
TRARG1	1	protein_coding	ensembl
YWHAE	13	protein_coding	ensembl
ENSG00000280408	1	TEC	ensembl
CRK	4	protein_coding	ensembl
ENSG00000262777	2	lncRNA	ensembl
MYO1C	20	protein_coding	ensembl
ENSG00000296702	1	lncRNA	ensembl
INPP5K	20	protein_coding	ensembl
PITPNA-AS1	1	lncRNA	ensembl
PITPNA	10	protein_coding	ensembl
SLC43A2	12	protein_coding	ensembl
RN7SL105P	1	misc_RNA	ensembl
SCARF1	8	protein_coding	ensembl
RILP	4	protein_coding	ensembl
PRPF8	22	protein_coding	ensembl
ENSG00000277597	1	lncRNA	ensembl
TLCD2	1	protein_coding	ensembl
MIR22HG	87	lncRNA	ensembl
MIR22	1	miRNA	ensembl
WDR81	14	protein_coding	ensembl
ENSG00000262791	1	lncRNA	ensembl
SERPINF2	5	protein_coding	ensembl
SERPINF1	12	protein_coding	ensembl
ENSG00000295186	1	lncRNA	ensembl
SMYD4	7	protein_coding	ensembl
RPA1	7	protein_coding	ensembl
SDHCP5	1	processed_pseudogene	ensembl
ENSG00000307840	1	lncRNA	ensembl
ENSG00000302763	1	lncRNA	ensembl
RTN4RL1	1	protein_coding	ensembl
ENSG00000262869	7	lncRNA	ensembl
ENSG00000262445	1	lncRNA	ensembl
ENSG00000228133	3	lncRNA	ensembl
DPH1	18	protein_coding	ensembl
ENSG00000287553	1	lncRNA	ensembl
OVCA2	1	protein_coding	ensembl
ENSG00000262533	1	lncRNA	ensembl
DPH1-AS1	8	lncRNA	ensembl
MIR132	1	miRNA	ensembl
MIR212	1	miRNA	ensembl
ENSG00000304643	1	lncRNA	ensembl
HIC1	7	protein_coding	ensembl
SMG6	20	protein_coding	ensembl
ENSG00000294296	2	lncRNA	ensembl
ENSG00000280333	1	TEC	ensembl
ENSG00000262810	1	lncRNA	ensembl
ENSG00000279040	1	TEC	ensembl
ENSG00000305438	1	lncRNA	ensembl
ENSG00000279562	1	TEC	ensembl
ENSG00000279340	1	TEC	ensembl
ENSG00000306986	1	lncRNA	ensembl
MCUR1P1	1	processed_pseudogene	ensembl
RN7SL624P	1	misc_RNA	ensembl
ENSG00000236838	1	lncRNA	ensembl
ENSG00000236457	2	lncRNA	ensembl
ENSG00000225084	1	lncRNA	ensembl
SMG6-IT1	1	TEC	ensembl
ENSG00000280242	1	TEC	ensembl
SRR	8	protein_coding	ensembl
HNRNPA1P16	1	processed_pseudogene	ensembl
TSR1	5	protein_coding	ensembl
SNORD91B	1	snoRNA	ensembl
SNORD91A	1	snoRNA	ensembl
ENSG00000289388	1	lncRNA	ensembl
SGSM2	14	protein_coding	ensembl
ENSG00000274758	1	lncRNA	ensembl
SGSM2-AS1	2	lncRNA	ensembl
MNT	9	protein_coding	ensembl
ENSG00000262456	1	lncRNA	ensembl
ENSG00000308797	1	lncRNA	ensembl
METTL16	10	protein_coding	ensembl
ENSG00000279872	1	TEC	ensembl
ENSG00000280280	1	TEC	ensembl
ENSG00000299795	3	lncRNA	ensembl
RN7SL33P	1	misc_RNA	ensembl
EIF4A1P9	1	processed_pseudogene	ensembl
PAFAH1B1	38	protein_coding	ensembl
SAMD11P1	1	processed_pseudogene	ensembl
ENSG00000279432	1	TEC	ensembl
RN7SL608P	1	misc_RNA	ensembl
ENSG00000272770	1	lncRNA	ensembl
ENSG00000272911	1	lncRNA	ensembl
CLUH	15	protein_coding	ensembl
MIR6776	1	miRNA	ensembl
ENSG00000262050	3	lncRNA	ensembl
CCDC92B	1	protein_coding	ensembl
MIR1253	1	miRNA	ensembl
hsa-mir-1253	1	lncRNA	ensembl
ENSG00000299311	1	lncRNA	ensembl
RAP1GAP2	10	protein_coding	ensembl
ENSG00000308161	1	lncRNA	ensembl
ENSG00000262884	1	lncRNA	ensembl
ENSG00000309764	1	lncRNA	ensembl
OR1D5	1	protein_coding	ensembl
OR1D2	2	protein_coding	ensembl
OR1E3	1	unprocessed_pseudogene	ensembl
OR1G1	1	protein_coding	ensembl
ENSG00000261848	16	lncRNA	ensembl
OR1P1	1	protein_coding	ensembl
ENSG00000295633	1	lncRNA	ensembl
OR1A2	1	protein_coding	ensembl
OR1A1	3	protein_coding	ensembl
ENSG00000290747	1	lncRNA	ensembl
OR1D4	1	transcribed_unprocessed_pseudogene	ensembl
OR1D3P	1	unprocessed_pseudogene	ensembl
OR3A2	5	protein_coding	ensembl
OR3A1	1	protein_coding	ensembl
ENSG00000290820	1	lncRNA	ensembl
OR3A4P	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000285760	1	transcribed_unprocessed_pseudogene	ensembl
OR1AC1P	1	unprocessed_pseudogene	ensembl
OR1R1P	1	protein_coding	ensembl
OR1E1	1	protein_coding	ensembl
OR3A3	2	protein_coding	ensembl
OR1E2	1	protein_coding	ensembl
ENSG00000280268	1	TEC	ensembl
SPATA22	14	protein_coding	ensembl
ASPA	4	protein_coding	ensembl
TRPV3	11	protein_coding	ensembl
TRPV1	10	protein_coding	ensembl
ENSG00000263338	1	lncRNA	ensembl
ENSG00000262304	1	protein_coding	ensembl
ENSG00000261916	1	lncRNA	ensembl
SHPK	1	protein_coding	ensembl
ENSG00000262248	1	processed_pseudogene	ensembl
CTNS	12	protein_coding	ensembl
CTNS-AS1	1	lncRNA	ensembl
TAX1BP3	2	protein_coding	ensembl
P2RX5-TAX1BP3	1	protein_coding	ensembl
RPL21P125	1	processed_pseudogene	ensembl
EMC6	2	protein_coding	ensembl
P2RX5	12	protein_coding	ensembl
ITGAE	9	protein_coding	ensembl
ENSG00000262692	1	lncRNA	ensembl
HASPIN	1	protein_coding	ensembl
ENSG00000262358	1	lncRNA	ensembl
NCBP3	7	protein_coding	ensembl
ENSG00000301385	3	lncRNA	ensembl
CAMKK1	4	protein_coding	ensembl
P2RX1	4	protein_coding	ensembl
ENSG00000297767	1	lncRNA	ensembl
ATP2A3	15	protein_coding	ensembl
ENSG00000304769	1	lncRNA	ensembl
LINC01975	2	lncRNA	ensembl
ZZEF1	11	protein_coding	ensembl
RNA5SP434	1	rRNA_pseudogene	ensembl
CYB5D2	5	protein_coding	ensembl
ENSG00000308322	1	lncRNA	ensembl
ENSG00000308342	1	lncRNA	ensembl
ANKFY1	14	protein_coding	ensembl
ENSG00000263165	1	lncRNA	ensembl
RYKP1	1	processed_pseudogene	ensembl
ENSG00000305596	1	lncRNA	ensembl
ENSG00000274363	1	lncRNA	ensembl
UBE2G1	6	protein_coding	ensembl
MFSD1P1	1	processed_pseudogene	ensembl
RN7SL774P	1	misc_RNA	ensembl
ENSG00000305082	1	lncRNA	ensembl
SPNS3	9	protein_coding	ensembl
ENSG00000262823	3	lncRNA	ensembl
SPNS2-AS1	7	lncRNA	ensembl
SPNS2	8	protein_coding	ensembl
MYBBP1A	13	protein_coding	ensembl
ENSG00000304693	1	lncRNA	ensembl
GGT6	6	protein_coding	ensembl
ENSG00000262921	1	lncRNA	ensembl
TXNP4	1	processed_pseudogene	ensembl
SMTNL2	4	protein_coding	ensembl
ENSG00000306739	2	lncRNA	ensembl
LINC01996	2	lncRNA	ensembl
RNU6-955P	1	snRNA	ensembl
ALOX15	6	protein_coding	ensembl
ENSG00000302931	1	lncRNA	ensembl
PELP1	15	protein_coding	ensembl
ENSG00000235085	2	lncRNA	ensembl
PELP1-DT	5	lncRNA	ensembl
ENSG00000213939	1	processed_pseudogene	ensembl
ARRB2	20	protein_coding	ensembl
ENSG00000302420	4	lncRNA	ensembl
MED11	4	protein_coding	ensembl
ENSG00000261898	1	lncRNA	ensembl
CXCL16	5	protein_coding	ensembl
ZMYND15	6	protein_coding	ensembl
TM4SF5	2	protein_coding	ensembl
VMO1	4	protein_coding	ensembl
ENSG00000280254	1	TEC	ensembl
GLTPD2	1	protein_coding	ensembl
PSMB6	5	protein_coding	ensembl
C17orf114	2	protein_coding	ensembl
PLD2	15	protein_coding	ensembl
MINK1	14	protein_coding	ensembl
ATP6V0CP1	1	processed_pseudogene	ensembl
RN7SL784P	1	misc_RNA	ensembl
CHRNE	5	protein_coding	ensembl
C17orf107	2	protein_coding	ensembl
GP1BA	1	protein_coding	ensembl
SLC25A11	5	protein_coding	ensembl
RNF167	16	protein_coding	ensembl
PFN1	3	protein_coding	ensembl
ENO3	17	protein_coding	ensembl
SPAG7	8	protein_coding	ensembl
CAMTA2	16	protein_coding	ensembl
ENSG00000262429	1	lncRNA	ensembl
ENSG00000234203	1	lncRNA	ensembl
MIR6864	1	miRNA	ensembl
MIR6865	1	miRNA	ensembl
CAMTA2-AS1	4	lncRNA	ensembl
INCA1	5	protein_coding	ensembl
KIF1C	4	protein_coding	ensembl
KIF1C-AS1	1	lncRNA	ensembl
ENSG00000305306	1	lncRNA	ensembl
SLC52A1	5	protein_coding	ensembl
ENSG00000262495	1	processed_pseudogene	ensembl
ZFP3-DT	1	lncRNA	ensembl
ZFP3	1	protein_coding	ensembl
ENSG00000309719	5	lncRNA	ensembl
ZNF232-AS1	19	lncRNA	ensembl
ZNF232	13	protein_coding	ensembl
USP6	6	protein_coding	ensembl
ENSG00000262855	1	transcribed_processed_pseudogene	ensembl
ZNF594	3	protein_coding	ensembl
ZNF594-DT	21	lncRNA	ensembl
SCIMP	4	protein_coding	ensembl
ENSG00000263164	1	lncRNA	ensembl
RABEP1	7	protein_coding	ensembl
NUP88	33	protein_coding	ensembl
ENSG00000263220	1	lncRNA	ensembl
RPAIN	17	protein_coding	ensembl
ENSG00000263272	1	lncRNA	ensembl
C1QBP	7	protein_coding	ensembl
DHX33	5	protein_coding	ensembl
DHX33-DT	9	lncRNA	ensembl
DERL2	13	protein_coding	ensembl
MIS12	6	protein_coding	ensembl
NLRP1	70	protein_coding	ensembl
ENSG00000286190	1	protein_coding	ensembl
ENSG00000282980	1	processed_pseudogene	ensembl
ENSG00000304198	1	lncRNA	ensembl
ENSG00000286356	5	lncRNA	ensembl
ENSG00000262961	1	processed_pseudogene	ensembl
ENSG00000284837	1	lncRNA	ensembl
ENSG00000285471	1	protein_coding	ensembl
ENSG00000300067	1	lncRNA	ensembl
ENSG00000302115	2	lncRNA	ensembl
WSCD1	11	protein_coding	ensembl
ENSG00000262231	5	lncRNA	ensembl
RNU6-1264P	1	snRNA	ensembl
ENSG00000299194	1	lncRNA	ensembl
ENSG00000299170	1	lncRNA	ensembl
ENSG00000299154	10	lncRNA	ensembl
BTF3P14	1	processed_pseudogene	ensembl
ENSG00000285593	8	lncRNA	ensembl
AIPL1	11	protein_coding	ensembl
ENSG00000262818	1	processed_pseudogene	ensembl
PIMREG	9	protein_coding	ensembl
PITPNM3	5	protein_coding	ensembl
KIAA0753	10	protein_coding	ensembl
ENSG00000282936	2	protein_coding	ensembl
RNA5SP435	1	rRNA_pseudogene	ensembl
TXNDC17	10	protein_coding	ensembl
MED31	4	protein_coding	ensembl
C17orf100	3	protein_coding	ensembl
ENSG00000261996	1	lncRNA	ensembl
MIR4520-1	1	miRNA	ensembl
MIR4520-2	1	miRNA	ensembl
ENSG00000290366	10	lncRNA	ensembl
ALOX15P1	1	transcribed_unprocessed_pseudogene	ensembl
SLC13A5	12	protein_coding	ensembl
ENSG00000304305	2	lncRNA	ensembl
ENSG00000262990	1	transcribed_processed_pseudogene	ensembl
RPL23AP73	1	processed_pseudogene	ensembl
ENSG00000304233	1	lncRNA	ensembl
XAF1	19	protein_coding	ensembl
ENSG00000305079	2	lncRNA	ensembl
PRAL	1	TEC	ensembl
FBXO39	3	protein_coding	ensembl
TEKT1	5	protein_coding	ensembl
ALOX12P2	25	transcribed_unprocessed_pseudogene	ensembl
