gene_name	num_isoforms	biotype	source
POLR2F	5	protein_coding	ensembl
SOX10	4	protein_coding	ensembl
Gm10863	28	lncRNA	ensembl
ENSMUSG00000142858	1	lncRNA	ensembl
ENSMUSG00000142903	7	lncRNA	ensembl
PICK1	11	protein_coding	ensembl
Gm49486	1	protein_coding	ensembl
SLC16A8	2	protein_coding	ensembl
Lgals1-ps2	1	transcribed_processed_pseudogene	ensembl
BAIAP2L2	5	protein_coding	ensembl
ENSMUSG00000123252	1	lncRNA	ensembl
PLA2G6	13	protein_coding	ensembl
ENSMUSG00000123289	1	lncRNA	ensembl
Gm20420	1	lncRNA	ensembl
ENSMUSG00000126245	3	lncRNA	ensembl
MAFF	4	protein_coding	ensembl
Gm56727	1	lncRNA	ensembl
TMEM184B	8	protein_coding	ensembl
Mir1943	1	miRNA	ensembl
CSNK1E	13	protein_coding	ensembl
Gm16059	2	lncRNA	ensembl
ENSMUSG00000132106	1	lncRNA	ensembl
ENSMUSG00000124550	10	lncRNA	ensembl
Gm55261	1	miRNA	ensembl
Gm49593	1	TEC	ensembl
ENSMUSG00000133259	1	lncRNA	ensembl
KCNJ4	1	protein_coding	ensembl
Gm49552	1	TEC	ensembl
ENSMUSG00000140818	1	lncRNA	ensembl
KDELR3	1	protein_coding	ensembl
DDX17	4	protein_coding	ensembl
Gm56720	1	lncRNA	ensembl
DMC1	5	protein_coding	ensembl
Gm55272	1	miRNA	ensembl
ENSMUSG00000132658	2	lncRNA	ensembl
FAM227A	10	protein_coding	ensembl
CBY1	2	protein_coding	ensembl
ENSMUSG00000133615	2	lncRNA	ensembl
TOMM22	3	protein_coding	ensembl
JOSD1	1	protein_coding	ensembl
Gm49520	1	processed_pseudogene	ensembl
ENSMUSG00000133702	2	lncRNA	ensembl
GTPBP1	9	protein_coding	ensembl
Gm55311	1	rRNA	ensembl
SUN2	10	protein_coding	ensembl
Gm16575	2	lncRNA	ensembl
Gm16576	15	lncRNA	ensembl
DNAL4	6	protein_coding	ensembl
ENSMUSG00000130624	2	lncRNA	ensembl
ENSMUSG00000130666	1	lncRNA	ensembl
NPTXR	2	protein_coding	ensembl
Npcd	2	protein_coding	ensembl
CBX6	8	protein_coding	ensembl
Gm10856	1	lncRNA	ensembl
ENSMUSG00000124500	3	lncRNA	ensembl
Gm49412	1	TEC	ensembl
ENSMUSG00000128949	1	lncRNA	ensembl
D730005E14Rik	7	lncRNA	ensembl
ENSMUSG00000115902	1	lncRNA	ensembl
APOBEC3H	20	protein_coding	ensembl
CBX7	9	protein_coding	ensembl
ENSMUSG00000137710	1	lncRNA	ensembl
PDGFB	4	protein_coding	ensembl
Mir7213	1	miRNA	ensembl
Gm41361	5	lncRNA	ensembl
ENSMUSG00000126785	14	lncRNA	ensembl
Gm56702	1	lncRNA	ensembl
ENSMUSG00000126867	1	lncRNA	ensembl
ENSMUSG00000126834	7	lncRNA	ensembl
ENSMUSG00000141201	1	lncRNA	ensembl
ENSMUSG00000141244	1	lncRNA	ensembl
RPL3	7	protein_coding	ensembl
SNORD83B	1	snoRNA	ensembl
SNORD83A	1	snoRNA	ensembl
Snord43	1	miRNA	ensembl
ENSMUSG00000143067	1	lncRNA	ensembl
Gm24204	1	snRNA	ensembl
SYNGR1	4	protein_coding	ensembl
ENSMUSG00000143026	1	lncRNA	ensembl
Gm31253	15	lncRNA	ensembl
TAB1	3	protein_coding	ensembl
ENSMUSG00000130807	4	lncRNA	ensembl
ENSMUSG00000130774	7	lncRNA	ensembl
MGAT3	1	protein_coding	ensembl
ENSMUSG00000130846	1	lncRNA	ensembl
ENSMUSG00000140022	7	lncRNA	ensembl
4930588D02Rik	1	TEC	ensembl
Gm8375	1	processed_pseudogene	ensembl
MIEF1	8	protein_coding	ensembl
MIURF	1	protein_coding	ensembl
Gm56706	1	lncRNA	ensembl
ATF4	3	protein_coding	ensembl
RPS19BP1	3	protein_coding	ensembl
CACNA1I	6	protein_coding	ensembl
ENSMUSG00000127722	1	lncRNA	ensembl
Gm31369	2	lncRNA	ensembl
ENTHD1	2	protein_coding	ensembl
Gm23220	1	snoRNA	ensembl
Gm19141	1	processed_pseudogene	ensembl
GRAP2	5	protein_coding	ensembl
ENSMUSG00000134202	2	lncRNA	ensembl
ENSMUSG00000134237	2	lncRNA	ensembl
Gm49553	1	lncRNA	ensembl
Mir6957	1	miRNA	ensembl
ENSMUSG00000131082	1	lncRNA	ensembl
FAM83F	1	protein_coding	ensembl
A430088P11Rik	4	lncRNA	ensembl
ENSMUSG00000142604	2	lncRNA	ensembl
TNRC6B	10	protein_coding	ensembl
Gm49512	1	lncRNA	ensembl
ENSMUSG00000137174	1	lncRNA	ensembl
ENSMUSG00000137215	2	lncRNA	ensembl
Mir5113	1	miRNA	ensembl
ENSMUSG00000138465	2	lncRNA	ensembl
ADSL	12	protein_coding	ensembl
Gm6612	1	processed_pseudogene	ensembl
SGSM3	15	protein_coding	ensembl
Gm31462	2	lncRNA	ensembl
MRTFA	12	protein_coding	ensembl
RNU4-62P	1	snRNA	ensembl
Gm49522	1	TEC	ensembl
4930483J18Rik	8	lncRNA	ensembl
Gm49537	1	processed_pseudogene	ensembl
ENSMUSG00000134782	35	lncRNA	ensembl
8430426J06Rik	18	lncRNA	ensembl
MCHR1	1	protein_coding	ensembl
ENSMUSG00000143948	1	lncRNA	ensembl
SLC25A17	7	protein_coding	ensembl
ST13	7	protein_coding	ensembl
XPNPEP3	7	protein_coding	ensembl
DNAJB7	1	protein_coding	ensembl
Gm17025	2	lncRNA	ensembl
ENSMUSG00000137555	1	lncRNA	ensembl
RBX1	6	protein_coding	ensembl
Gm49406	1	processed_pseudogene	ensembl
Gm5218	1	processed_pseudogene	ensembl
ENSMUSG00000137674	1	lncRNA	ensembl
Gm56709	1	lncRNA	ensembl
ENSMUSG00000137712	1	lncRNA	ensembl
ENSMUSG00000137595	3	lncRNA	ensembl
1110025M09Rik	1	TEC	ensembl
EP300	10	protein_coding	ensembl
Gm55386	1	miRNA	ensembl
RNU6-508P	1	snRNA	ensembl
Gm49444	1	processed_pseudogene	ensembl
L3MBTL2	11	protein_coding	ensembl
Gm18284	1	processed_pseudogene	ensembl
CHADL	4	protein_coding	ensembl
ENSMUSG00000141927	1	lncRNA	ensembl
RANGAP1	7	protein_coding	ensembl
ENSMUSG00000141970	1	lncRNA	ensembl
ENSMUSG00000142009	1	lncRNA	ensembl
ZC3H7B	6	protein_coding	ensembl
Gm17597	5	lncRNA	ensembl
TEF	10	protein_coding	ensembl
ENSMUSG00000136498	1	lncRNA	ensembl
ENSMUSG00000136383	7	lncRNA	ensembl
Gm56710	6	lncRNA	ensembl
Gm8444	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000135812	1	lncRNA	ensembl
TOB2	4	protein_coding	ensembl
Gm49476	14	lncRNA	ensembl
PHF5A	3	protein_coding	ensembl
ACO2	9	protein_coding	ensembl
POLR3H	7	protein_coding	ensembl
ENSMUSG00000123387	1	lncRNA	ensembl
CSDC2	5	protein_coding	ensembl
PMM1	11	protein_coding	ensembl
Cyp2d67-ps	1	transcribed_unprocessed_pseudogene	ensembl
ENSMUSG00000123471	2	lncRNA	ensembl
Gm5805	1	processed_pseudogene	ensembl
ENSMUSG00000123430	1	lncRNA	ensembl
NDUFB11	1	protein_coding	ensembl
XRCC6	12	protein_coding	ensembl
DESI1	6	protein_coding	ensembl
SNU13	4	protein_coding	ensembl
Gm49487	1	processed_pseudogene	ensembl
Gm49488	1	processed_pseudogene	ensembl
Gm49489	1	processed_pseudogene	ensembl
4930407I10Rik	1	protein_coding	ensembl
MEI1	5	protein_coding	ensembl
CCDC134	7	protein_coding	ensembl
Gm56711	1	lncRNA	ensembl
SREBF2	7	protein_coding	ensembl
Gm49502	1	TEC	ensembl
MIR33A	1	miRNA	ensembl
SHISA8	2	protein_coding	ensembl
TNFRSF13C	4	protein_coding	ensembl
ENSMUSG00000127173	1	lncRNA	ensembl
ENSMUSG00000134853	1	lncRNA	ensembl
Gm49503	1	lncRNA	ensembl
ENSMUSG00000129467	2	lncRNA	ensembl
CENPM	6	protein_coding	ensembl
ENSMUSG00000130151	5	lncRNA	ensembl
SMIM45	2	protein_coding	ensembl
ENSMUSG00000128442	2	lncRNA	ensembl
SEPTIN3	9	protein_coding	ensembl
ENSMUSG00000128405	1	lncRNA	ensembl
WBP2NL	1	protein_coding	ensembl
NAGA	10	protein_coding	ensembl
PHETA2	4	protein_coding	ensembl
SMDT1	6	protein_coding	ensembl
n-R5s41	1	rRNA	ensembl
ENSMUSG00000122615	1	lncRNA	ensembl
NDUFA6	7	protein_coding	ensembl
Gm56734	1	lncRNA	ensembl
Gm56730	8	lncRNA	ensembl
CYP2D6	6	protein_coding	ensembl
ENSMUSG00000122574	1	lncRNA	ensembl
CYP2D6	1	protein_coding	ensembl
Mir7684	1	miRNA	ensembl
CYP2D6	6	protein_coding	ensembl
Gm54393	1	miRNA	ensembl
Gm54394	1	miRNA	ensembl
Gm19267	1	unprocessed_pseudogene	ensembl
CYP2D6	9	protein_coding	ensembl
Gm46501	1	transcribed_unprocessed_pseudogene	ensembl
ENSMUSG00000126947	1	lncRNA	ensembl
Gm49421	1	unprocessed_pseudogene	ensembl
Gm49419	1	processed_pseudogene	ensembl
Gm54398	1	miRNA	ensembl
Cyp2d32-ps	1	unprocessed_pseudogene	ensembl
Gm54399	1	miRNA	ensembl
Gm27825	1	unprocessed_pseudogene	ensembl
Tdg-ps	1	processed_pseudogene	ensembl
Gm46525	1	processed_pseudogene	ensembl
ENSMUSG00000133700	3	lncRNA	ensembl
Gm46524	1	processed_pseudogene	ensembl
Gm28023	1	transcribed_unprocessed_pseudogene	ensembl
Gm54400	1	miRNA	ensembl
CYP2D6	7	protein_coding	ensembl
Gm54412	1	miRNA	ensembl
Cyp2d33-ps	1	unprocessed_pseudogene	ensembl
Gm49429	1	TEC	ensembl
Cyp2d34-ps	1	unprocessed_pseudogene	ensembl
Gm54413	1	miRNA	ensembl
CYP2D6	3	protein_coding	ensembl
Gm49431	17	lncRNA	ensembl
CYP2D6	2	protein_coding	ensembl
Gm54414	1	miRNA	ensembl
Cyp2d35-ps	1	unprocessed_pseudogene	ensembl
Cyp2d36-ps	1	unprocessed_pseudogene	ensembl
ENSMUSG00000121507	145	lncRNA	ensembl
Cyp2d37-ps	1	transcribed_unprocessed_pseudogene	ensembl
Cyp2d38-ps	1	transcribed_unprocessed_pseudogene	ensembl
Cyp2d39-ps	1	unprocessed_pseudogene	ensembl
Gm49433	1	unprocessed_pseudogene	ensembl
CYP2D6	2	protein_coding	ensembl
Cyp2d41-ps	1	unprocessed_pseudogene	ensembl
Gm54421	1	miRNA	ensembl
CYP2D6	4	protein_coding	ensembl
Gm49435	1	unprocessed_pseudogene	ensembl
TCF20	5	protein_coding	ensembl
ENSMUSG00000126324	1	lncRNA	ensembl
Gm20324	5	lncRNA	ensembl
ENSMUSG00000126280	3	lncRNA	ensembl
ENSMUSG00000126163	2	lncRNA	ensembl
Mir3080	1	miRNA	ensembl
Gm29019	9	lncRNA	ensembl
ENSMUSG00000132065	3	lncRNA	ensembl
NFAM1	5	protein_coding	ensembl
ENSMUSG00000125600	5	lncRNA	ensembl
ENSMUSG00000125430	1	lncRNA	ensembl
SERHL2	18	protein_coding	ensembl
Gm17206	3	lncRNA	ensembl
RRP7A	5	protein_coding	ensembl
ENSMUSG00000122818	1	lncRNA	ensembl
POLDIP3	6	protein_coding	ensembl
RNU12	1	snRNA	ensembl
CYB5R3	3	protein_coding	ensembl
Gm49463	1	lncRNA	ensembl
7530414M10Rik	1	lncRNA	ensembl
ENSMUSG00000128634	5	lncRNA	ensembl
A4GALT	4	protein_coding	ensembl
Gm32886	1	processed_pseudogene	ensembl
ENSMUSG00000141009	1	lncRNA	ensembl
ARFGAP3	6	protein_coding	ensembl
ENSMUSG00000136370	1	lncRNA	ensembl
ENSMUSG00000136606	1	lncRNA	ensembl
1700001L05Rik	14	lncRNA	ensembl
PACSIN2	10	protein_coding	ensembl
ENSMUSG00000136452	2	lncRNA	ensembl
ENSMUSG00000136491	2	lncRNA	ensembl
Gm5417	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000136532	2	lncRNA	ensembl
TTLL1	4	protein_coding	ensembl
Gm54441	1	miRNA	ensembl
Gm56726	14	lncRNA	ensembl
BIK	4	protein_coding	ensembl
Gm46495	1	processed_pseudogene	ensembl
MCAT	6	protein_coding	ensembl
TSPO	2	protein_coding	ensembl
TTLL12	3	protein_coding	ensembl
Gm52182	5	lncRNA	ensembl
SCUBE1	7	protein_coding	ensembl
ENSMUSG00000123925	3	lncRNA	ensembl
ENSMUSG00000134398	2	lncRNA	ensembl
MPPED1	11	protein_coding	ensembl
ENSMUSG00000135347	1	lncRNA	ensembl
ENSMUSG00000135306	1	lncRNA	ensembl
ENSMUSG00000137285	2	lncRNA	ensembl
EFCAB6	8	protein_coding	ensembl
Rpl31-ps22	1	processed_pseudogene	ensembl
ENSMUSG00000133546	1	lncRNA	ensembl
ENSMUSG00000133510	2	lncRNA	ensembl
SULT4A1	2	protein_coding	ensembl
Gm46526	1	lncRNA	ensembl
PNPLA5	2	protein_coding	ensembl
Gm33432	2	lncRNA	ensembl
Gm56744	2	lncRNA	ensembl
PNPLA3	2	protein_coding	ensembl
Mir6392	1	miRNA	ensembl
Gm49513	1	lncRNA	ensembl
Gm20369	1	processed_pseudogene	ensembl
ENSMUSG00000137073	1	lncRNA	ensembl
Gm56731	1	lncRNA	ensembl
SAMM50	7	protein_coding	ensembl
ENSMUSG00000137111	1	lncRNA	ensembl
ENSMUSG00000124726	5	lncRNA	ensembl
PARVB	4	protein_coding	ensembl
ENSMUSG00000133612	1	lncRNA	ensembl
Gm22890	1	snoRNA	ensembl
PARVG	7	protein_coding	ensembl
Gm5214	1	processed_pseudogene	ensembl
SHISAL1	5	protein_coding	ensembl
ENSMUSG00000139984	2	lncRNA	ensembl
ENSMUSG00000139944	1	lncRNA	ensembl
ENSMUSG00000139902	5	lncRNA	ensembl
ENSMUSG00000131407	1	lncRNA	ensembl
ENSMUSG00000130189	1	lncRNA	ensembl
ENSMUSG00000130230	2	lncRNA	ensembl
ENSMUSG00000136150	1	lncRNA	ensembl
ENSMUSG00000129587	2	lncRNA	ensembl
ENSMUSG00000129548	7	lncRNA	ensembl
RTL6	1	protein_coding	ensembl
Gm34095	11	lncRNA	ensembl
ENSMUSG00000122276	12	lncRNA	ensembl
ENSMUSG00000124108	2	lncRNA	ensembl
ENSMUSG00000124065	1	lncRNA	ensembl
PRR5	2	protein_coding	ensembl
ENSMUSG00000124152	1	lncRNA	ensembl
Gm20556	4	lncRNA	ensembl
ENSMUSG00000124292	1	lncRNA	ensembl
ARHGAP8	6	protein_coding	ensembl
PHF21B	6	protein_coding	ensembl
Gm4217	1	processed_pseudogene	ensembl
ENSMUSG00000132028	2	lncRNA	ensembl
ENSMUSG00000122286	1	lncRNA	ensembl
4930513L16Rik	6	lncRNA	ensembl
Gm56728	7	lncRNA	ensembl
NUP50	2	protein_coding	ensembl
KIAA0930	4	protein_coding	ensembl
Mir1249	1	miRNA	ensembl
ENSMUSG00000129814	3	lncRNA	ensembl
ENSMUSG00000136404	4	lncRNA	ensembl
Gm6847	1	processed_pseudogene	ensembl
Gm49523	1	processed_pseudogene	ensembl
UPK3A	1	protein_coding	ensembl
FAM118A	7	protein_coding	ensembl
ENSMUSG00000132374	1	lncRNA	ensembl
SMC1B	2	protein_coding	ensembl
Gm10923	1	processed_pseudogene	ensembl
ENSMUSG00000132143	1	lncRNA	ensembl
RIBC2	2	protein_coding	ensembl
Gm19277	13	lncRNA	ensembl
FBLN1	3	protein_coding	ensembl
ENSMUSG00000142768	6	lncRNA	ensembl
ENSMUSG00000142724	1	lncRNA	ensembl
ATXN10	1	protein_coding	ensembl
RNU2-58P	1	snRNA	ensembl
ENSMUSG00000139740	1	lncRNA	ensembl
7530416G11Rik	1	protein_coding	ensembl
ENSMUSG00000137143	1	lncRNA	ensembl
ENSMUSG00000137185	1	lncRNA	ensembl
Gm4825	1	transcribed_processed_pseudogene	ensembl
WNT7B	6	protein_coding	ensembl
AU022754	4	lncRNA	ensembl
ENSMUSG00000122082	1	lncRNA	ensembl
ENSMUSG00000135529	1	lncRNA	ensembl
Gm56736	1	lncRNA	ensembl
ENSMUSG00000127157	4	lncRNA	ensembl
Lncppara	46	lncRNA	ensembl
ENSMUSG00000127276	1	lncRNA	ensembl
ENSMUSG00000127239	21	lncRNA	ensembl
MIRLET7A3	1	miRNA	ensembl
Mirlet7b	1	miRNA	ensembl
ENSMUSG00000127199	4	lncRNA	ensembl
ENSMUSG00000122234	1	lncRNA	ensembl
PPARA	6	protein_coding	ensembl
CDPF1	6	protein_coding	ensembl
ENSMUSG00000143339	1	lncRNA	ensembl
PKDREJ	1	protein_coding	ensembl
ENSMUSG00000123175	4	lncRNA	ensembl
TTC38	3	protein_coding	ensembl
GTSE1	2	protein_coding	ensembl
Gm49548	1	lncRNA	ensembl
TRMU	9	protein_coding	ensembl
CELSR1	6	protein_coding	ensembl
ENSMUSG00000125842	3	lncRNA	ensembl
GRAMD4	5	protein_coding	ensembl
Gm15722	1	lncRNA	ensembl
CERK	3	protein_coding	ensembl
RN7SKP13	1	misc_RNA	ensembl
ENSMUSG00000138268	1	lncRNA	ensembl
ENSMUSG00000123392	1	lncRNA	ensembl
Gm15569	12	lncRNA	ensembl
ENSMUSG00000133328	1	lncRNA	ensembl
2810001A02Rik	3	lncRNA	ensembl
Gm22818	1	snRNA	ensembl
TBC1D22A	2	protein_coding	ensembl
ENSMUSG00000123971	1	lncRNA	ensembl
A930001M01Rik	2	lncRNA	ensembl
ENSMUSG00000122147	1	lncRNA	ensembl
ENSMUSG00000130507	1	lncRNA	ensembl
ENSMUSG00000130035	6	lncRNA	ensembl
4930543I03Rik	42	lncRNA	ensembl
Gm49465	1	processed_pseudogene	ensembl
ENSMUSG00000130076	1	lncRNA	ensembl
ENSMUSG00000129618	2	lncRNA	ensembl
Gm49466	1	lncRNA	ensembl
Gm49467	1	processed_pseudogene	ensembl
ENSMUSG00000124657	1	lncRNA	ensembl
Gm49468	5	lncRNA	ensembl
ENSMUSG00000141441	1	lncRNA	ensembl
ENSMUSG00000134547	1	lncRNA	ensembl
Gm54525	1	miRNA	ensembl
Gm49469	1	lncRNA	ensembl
Gm49470	5	lncRNA	ensembl
Gm54527	1	rRNA	ensembl
ENSMUSG00000141297	1	lncRNA	ensembl
A930027H12Rik	2	lncRNA	ensembl
ENSMUSG00000133514	2	lncRNA	ensembl
ENSMUSG00000129870	9	lncRNA	ensembl
ENSMUSG00000129948	1	lncRNA	ensembl
ENSMUSG00000129911	3	lncRNA	ensembl
ENSMUSG00000127861	6	lncRNA	ensembl
ENSMUSG00000122891	6	lncRNA	ensembl
TAFA5	2	protein_coding	ensembl
Mir6393	1	miRNA	ensembl
ENSMUSG00000127813	8	lncRNA	ensembl
ENSMUSG00000127853	1	lncRNA	ensembl
Gm49472	2	lncRNA	ensembl
ENSMUSG00000135235	2	lncRNA	ensembl
Gm35772	6	lncRNA	ensembl
ENSMUSG00000130269	1	lncRNA	ensembl
4930445N06Rik	20	lncRNA	ensembl
B230214G05Rik	1	lncRNA	ensembl
ENSMUSG00000135029	8	lncRNA	ensembl
ENSMUSG00000125340	19	lncRNA	ensembl
ENSMUSG00000125382	1	lncRNA	ensembl
ENSMUSG00000125421	1	lncRNA	ensembl
Zdhhc25	1	protein_coding	ensembl
ENSMUSG00000127756	1	lncRNA	ensembl
ENSMUSG00000140637	4	lncRNA	ensembl
BRD1	6	protein_coding	ensembl
ENSMUSG00000131875	1	lncRNA	ensembl
ENSMUSG00000131836	9	lncRNA	ensembl
ENSMUSG00000129103	5	lncRNA	ensembl
ZBED4	2	protein_coding	ensembl
ALG12	4	protein_coding	ensembl
CRELD2	1	protein_coding	ensembl
Gm23144	1	snRNA	ensembl
Gm56691	1	lncRNA	ensembl
Gm33049	5	lncRNA	ensembl
PIM3	2	protein_coding	ensembl
Gm20621	3	lncRNA	ensembl
TTLL8	4	protein_coding	ensembl
ENSMUSG00000139150	3	lncRNA	ensembl
MLC1	2	protein_coding	ensembl
Gm8702	1	processed_pseudogene	ensembl
MOV10L1	5	protein_coding	ensembl
RNU1-18P	1	snRNA	ensembl
ENSMUSG00000143881	1	lncRNA	ensembl
ENSMUSG00000128791	3	lncRNA	ensembl
ENSMUSG00000128867	1	lncRNA	ensembl
PANX2	3	protein_coding	ensembl
ENSMUSG00000128827	1	lncRNA	ensembl
1810021B22Rik	10	lncRNA	ensembl
TRABD	7	protein_coding	ensembl
SELENOO	2	protein_coding	ensembl
TUBGCP6	11	protein_coding	ensembl
HDAC10	8	protein_coding	ensembl
ENSMUSG00000128937	1	lncRNA	ensembl
MAPK12	7	protein_coding	ensembl
MAPK11	4	protein_coding	ensembl
ENSMUSG00000137762	1	lncRNA	ensembl
PLXNB2	8	protein_coding	ensembl
Mir7118	1	miRNA	ensembl
ENSMUSG00000138926	1	lncRNA	ensembl
DENND6B	6	protein_coding	ensembl
Mir6958	1	miRNA	ensembl
5730424H11Rik	1	lncRNA	ensembl
PPP6R2	9	protein_coding	ensembl
SBF1	13	protein_coding	ensembl
Mir6959	1	miRNA	ensembl
ADM2	1	protein_coding	ensembl
MIOX	6	protein_coding	ensembl
LMF2	9	protein_coding	ensembl
NCAPH2	13	protein_coding	ensembl
ENSMUSG00000140378	1	lncRNA	ensembl
SCO2	2	protein_coding	ensembl
TYMP	1	protein_coding	ensembl
4930423K06Rik	3	lncRNA	ensembl
CIMAP1B	8	protein_coding	ensembl
ENSMUSG00000122518	1	lncRNA	ensembl
KLHDC7B	2	protein_coding	ensembl
SYCE3	2	protein_coding	ensembl
CPT1B	4	protein_coding	ensembl
Gm44502	1	protein_coding	ensembl
CHKB	9	protein_coding	ensembl
C730034F03Rik	5	lncRNA	ensembl
ENSMUSG00000126728	1	lncRNA	ensembl
MAPK8IP2	2	protein_coding	ensembl
ARSA	4	protein_coding	ensembl
C230037L18Rik	52	lncRNA	ensembl
Gm41381	1	lncRNA	ensembl
SHANK3	10	protein_coding	ensembl
Gm15609	1	lncRNA	ensembl
ENSMUSG00000142285	3	lncRNA	ensembl
ACR	4	protein_coding	ensembl
ENSMUSG00000142245	1	lncRNA	ensembl
RABL2B	11	protein_coding	ensembl
ENSMUSG00000128549	5	lncRNA	ensembl
Gm18476	1	processed_pseudogene	ensembl
SYT10	1	protein_coding	ensembl
ENSMUSG00000125918	1	lncRNA	ensembl
Gm54674	1	miRNA	ensembl
ENSMUSG00000134829	1	lncRNA	ensembl
ENSMUSG00000126513	3	lncRNA	ensembl
Gm24415	1	snRNA	ensembl
Gm36330	2	lncRNA	ensembl
ENSMUSG00000122994	1	lncRNA	ensembl
Gm56729	1	lncRNA	ensembl
ALG10	2	protein_coding	ensembl
Mir7648	1	miRNA	ensembl
ENSMUSG00000139482	1	lncRNA	ensembl
Gm36480	1	lncRNA	ensembl
CPNE8	5	protein_coding	ensembl
Gm6746	1	processed_pseudogene	ensembl
ENSMUSG00000127871	1	lncRNA	ensembl
Gm49541	1	processed_pseudogene	ensembl
Gm3861	1	processed_pseudogene	ensembl
Rpl31-ps8	1	processed_pseudogene	ensembl
ENSMUSG00000141299	1	lncRNA	ensembl
ENSMUSG00000121678	9	lncRNA	ensembl
Tcea1-ps1	1	processed_pseudogene	ensembl
Spn-ps	1	transcribed_processed_pseudogene	ensembl
Gm36618	2	lncRNA	ensembl
KIF21A	6	protein_coding	ensembl
Gm49545	1	processed_pseudogene	ensembl
ENSMUSG00000129417	1	lncRNA	ensembl
ENSMUSG00000129381	1	lncRNA	ensembl
ENSMUSG00000129458	1	lncRNA	ensembl
Gm18814	1	processed_pseudogene	ensembl
Gm7167	1	processed_pseudogene	ensembl
ABCD2	3	protein_coding	ensembl
ENSMUSG00000135664	1	lncRNA	ensembl
REDIC1	2	protein_coding	ensembl
ENSMUSG00000141067	1	lncRNA	ensembl
SLC2A13	3	protein_coding	ensembl
ENSMUSG00000131605	1	lncRNA	ensembl
ENSMUSG00000138204	1	lncRNA	ensembl
Gm15383	1	processed_pseudogene	ensembl
Gm15381	1	processed_pseudogene	ensembl
Gm55420	1	rRNA	ensembl
4933438A12Rik	7	lncRNA	ensembl
ENSMUSG00000133096	1	lncRNA	ensembl
RN7SKP26	1	misc_RNA	ensembl
ENSMUSG00000128012	4	lncRNA	ensembl
ENSMUSG00000128047	2	lncRNA	ensembl
ENSMUSG00000128089	1	lncRNA	ensembl
LRRK2	6	protein_coding	ensembl
Gm15382	1	processed_pseudogene	ensembl
Smgc	10	protein_coding	ensembl
MUC19	1	protein_coding	ensembl
ENSMUSG00000143272	1	lncRNA	ensembl
Gm18979	1	processed_pseudogene	ensembl
Gm3888	1	processed_pseudogene	ensembl
CNTN1	4	protein_coding	ensembl
ENSMUSG00000122665	1	lncRNA	ensembl
Gm26760	46	lncRNA	ensembl
ENSMUSG00000141466	1	lncRNA	ensembl
PDZRN4	4	protein_coding	ensembl
ENSMUSG00000138195	1	lncRNA	ensembl
ENSMUSG00000122115	3	lncRNA	ensembl
ENSMUSG00000122073	1	lncRNA	ensembl
4930588J15Rik	12	lncRNA	ensembl
ENSMUSG00000122278	1	lncRNA	ensembl
ENSMUSG00000137761	1	lncRNA	ensembl
ENSMUSG00000136884	1	lncRNA	ensembl
Gm49418	6	lncRNA	ensembl
ENSMUSG00000139262	2	lncRNA	ensembl
Gm18815	1	processed_pseudogene	ensembl
Gm30085	28	lncRNA	ensembl
ENSMUSG00000123473	3	lncRNA	ensembl
ENSMUSG00000123432	1	lncRNA	ensembl
Gm18685	1	processed_pseudogene	ensembl
ENSMUSG00000132200	1	lncRNA	ensembl
ENSMUSG00000137963	2	lncRNA	ensembl
Gm49420	2	lncRNA	ensembl
ENSMUSG00000122932	1	lncRNA	ensembl
ENSMUSG00000127724	10	lncRNA	ensembl
ENSMUSG00000127767	1	lncRNA	ensembl
Gm4335	1	processed_pseudogene	ensembl
Gm54754	1	misc_RNA	ensembl
GXYLT1	3	protein_coding	ensembl
ENSMUSG00000122383	1	lncRNA	ensembl
YAF2	2	protein_coding	ensembl
RNU6-833P	1	snRNA	ensembl
ZCRB1	8	protein_coding	ensembl
PPHLN1	7	protein_coding	ensembl
PRICKLE1	2	protein_coding	ensembl
ENSMUSG00000124116	3	lncRNA	ensembl
Gm56737	16	lncRNA	ensembl
ENSMUSG00000124076	13	lncRNA	ensembl
ENSMUSG00000124040	3	lncRNA	ensembl
ENSMUSG00000124704	14	lncRNA	ensembl
Zfp42-ps1	1	processed_pseudogene	ensembl
ENSMUSG00000124810	2	lncRNA	ensembl
Gm30339	4	lncRNA	ensembl
Gm41386	8	lncRNA	ensembl
ENSMUSG00000134379	2	lncRNA	ensembl
ENSMUSG00000128811	1	lncRNA	ensembl
ENSMUSG00000128776	1	lncRNA	ensembl
Gm49445	17	lncRNA	ensembl
9430014N10Rik	4	lncRNA	ensembl
ENSMUSG00000125826	1	lncRNA	ensembl
Gm30564	4	lncRNA	ensembl
ENSMUSG00000139388	1	lncRNA	ensembl
ENSMUSG00000137639	1	lncRNA	ensembl
ENSMUSG00000132409	4	lncRNA	ensembl
ENSMUSG00000132369	3	lncRNA	ensembl
ENSMUSG00000132284	1	lncRNA	ensembl
ENSMUSG00000132329	4	lncRNA	ensembl
ENSMUSG00000135289	1	lncRNA	ensembl
ENSMUSG00000135328	1	lncRNA	ensembl
ADAMTS20	4	protein_coding	ensembl
ENSMUSG00000138447	1	lncRNA	ensembl
ENSMUSG00000131537	1	lncRNA	ensembl
PUS7L	3	protein_coding	ensembl
IRAK4	3	protein_coding	ensembl
TWF1	4	protein_coding	ensembl
